59149de8-4f3f-4411-adc7-56f6d6db452a,PRIVATE,My description for a talk ERV492M00C,talk,My talk title DCLFHHU,CHAT,d172b410-0233-43cf-91a9-9164072caf33
59149de8-4f3f-4411-adc7-56f6d6db452a,PRIVATE,My description for a talk SD3ON6IO40,talk,My talk title L78HTII,CHAT,bed03970-ba38-4c71-850e-227ce753ee0b
7e4ca5b5-c37d-4cc7-839d-baa532b715ff,PRIVATE,My description for a talk X6GX924JHE,talk,My talk title EGURDXX,CHAT,46cbdb06-9263-4f5b-849c-a2b13427d2de
7e4ca5b5-c37d-4cc7-839d-baa532b715ff,PRIVATE,My description for a talk 2R8ENQSKLK,talk,My talk title JQIIOGF,CHAT,6475fe62-3953-429c-8d63-f2a3b1cee691
9cb5fb5f-d26e-4d43-a6a7-e545e40fc839,PRIVATE,My description for a talk X98BYAK18U,talk,My talk title W0RQC2G,CHAT,c10c1c63-1f86-4ad0-97aa-74dca09eb2ff
9cb5fb5f-d26e-4d43-a6a7-e545e40fc839,PRIVATE,My description for a talk NWP03T7RHQ,talk,My talk title UJ2N7QO,CHAT,581dcc90-5ff3-42b9-969f-9dc24f079d98
8bcba1e0-a077-4323-87a5-c9afeff6a1f8,PRIVATE,My description for a talk 6VPHRBTPAY,talk,My talk title SUP7LCR,CHAT,f0275f52-3cc9-4422-a4dc-31631b2655b4
8bcba1e0-a077-4323-87a5-c9afeff6a1f8,PRIVATE,My description for a talk 920HE0FWRH,talk,My talk title SOQP8ZZ,CHAT,fc062eb4-fbc4-4751-b335-a7aecdd285bd
b7b8f97d-f848-448e-b1f0-8c27acad351a,PRIVATE,My description for a talk 6PTDZXLPNY,talk,My talk title E48342R,CHAT,8703db87-3a38-494e-96cc-620381fcde3d
b7b8f97d-f848-448e-b1f0-8c27acad351a,PRIVATE,My description for a talk 46BKRSJZ5H,talk,My talk title JGZKES6,CHAT,267f452e-2ee7-4443-9884-f32cb5b0b9f5
bbe8d7f4-35a7-4036-896a-939b7431c214,PRIVATE,My description for a talk 5BHZK3Y1TB,talk,My talk title 0CYWO2E,CHAT,6b701487-485f-4795-83bb-5c38a1edef29
bbe8d7f4-35a7-4036-896a-939b7431c214,PRIVATE,My description for a talk FLEQXUI33V,talk,My talk title N1SWJVG,CHAT,06b75eb0-b726-4e5c-8d69-632151b86e38
abcc328d-d92c-441f-8638-05cedcd05040,PRIVATE,My description for a talk ZHRQYPZE2R,talk,My talk title 2V4Z68H,CHAT,683d4852-fbe2-401b-a1f7-039b36598a90
abcc328d-d92c-441f-8638-05cedcd05040,PRIVATE,My description for a talk K7Y9IR24I8,talk,My talk title 2ICYD5K,CHAT,e37ffb8a-cef8-44a0-a413-aae8a667f15d
b67af8b8-5f7a-4d71-8be2-b5e5a94ad719,PRIVATE,My description for a talk ZL6YGECLBS,talk,My talk title 07IUMPN,CHAT,43d78205-26e8-498b-afaa-e8316e8f7d5f
b67af8b8-5f7a-4d71-8be2-b5e5a94ad719,PRIVATE,My description for a talk CMXF4O2BBY,talk,My talk title NG2NO3S,CHAT,780d544f-cc15-4697-8fba-6e1a1593b38a
f0d5f451-e6fb-4f82-8473-6dfd2e9b1f81,PRIVATE,My description for a talk O9P6J0HI89,talk,My talk title EVQU9LM,CHAT,8ce0fb4c-cdb2-4ff9-b60b-6ac5c0575f88
f0d5f451-e6fb-4f82-8473-6dfd2e9b1f81,PRIVATE,My description for a talk XOPGYQNZ1R,talk,My talk title V2AFWC1,CHAT,fd916797-ea17-42b3-9b25-4bf8bcdc3f5b
19ed5723-0dab-4911-acdf-f0b3cddfef88,PRIVATE,My description for a talk 4O4THE49MP,talk,My talk title 4X100ZE,CHAT,adf984c9-8ca5-4e77-b834-e71bfd9166c9
19ed5723-0dab-4911-acdf-f0b3cddfef88,PRIVATE,My description for a talk 0710AQ9T00,talk,My talk title 0K4K3HU,CHAT,aa5314f5-324f-4caf-801c-bffd603eb387
f80bafc5-be4f-42b7-ab40-bdf32248802c,PRIVATE,My description for a talk M4MIFS69XR,talk,My talk title 8EM6TM8,CHAT,1ed6466d-c708-47e6-88a0-4c9e6a3717b7
f80bafc5-be4f-42b7-ab40-bdf32248802c,PRIVATE,My description for a talk 95564S473I,talk,My talk title GUJQ1P9,CHAT,b60c0522-617c-451b-8d13-6dff9145c148
bbada008-cee1-424c-9ef5-72c73b79fdc1,PRIVATE,My description for a talk 90MMLVZ1LE,talk,My talk title 5B1B6XE,CHAT,9347e782-b9bb-4052-a9ea-a522d746379b
bbada008-cee1-424c-9ef5-72c73b79fdc1,PRIVATE,My description for a talk 3GH11EKFCY,talk,My talk title 0QLTT5Z,CHAT,edca06f1-20de-4910-a2b8-262d9628beca
3dd7ac42-ecbb-4d67-85be-cd68be54ca86,PRIVATE,My description for a talk 8EHMCH80GL,talk,My talk title TFITQXC,CHAT,e35a5e77-a834-47f4-b615-716c3decc436
3dd7ac42-ecbb-4d67-85be-cd68be54ca86,PRIVATE,My description for a talk DGLD1ULQIT,talk,My talk title 52YAWQO,CHAT,e1b60403-f95d-4115-a450-f74ce1322bd8
5e07487b-97be-4735-9d7e-72bfeb8842e3,PRIVATE,My description for a talk K4MO6KCE31,talk,My talk title 15U9DFT,CHAT,b613e32a-723c-4319-af21-6a781bf30ed6
5e07487b-97be-4735-9d7e-72bfeb8842e3,PRIVATE,My description for a talk 45CKY7V6BP,talk,My talk title 59TK9CB,CHAT,f88a00f4-f6d5-42bf-9c57-fac96e6eb2a5
f9c68d1b-16b6-4270-b09f-46be9b51d77f,PRIVATE,My description for a talk BR2NT6HYCC,talk,My talk title LXKT44G,CHAT,7529340a-5da4-4b68-8219-3c9def2e04ea
f9c68d1b-16b6-4270-b09f-46be9b51d77f,PRIVATE,My description for a talk NRB487X0ZD,talk,My talk title SLXJ4Y0,CHAT,6b800e52-f4aa-4d48-b731-8ba50c383e89
2ba4ea1b-8038-4861-a26a-d5aec46f6325,PRIVATE,My description for a talk DORYHQTKJ0,talk,My talk title 5BO3S03,CHAT,b0ba1ecf-03e3-45d5-95d7-5f569d55e959
2ba4ea1b-8038-4861-a26a-d5aec46f6325,PRIVATE,My description for a talk DNZQO9MV5A,talk,My talk title VMNRPQF,CHAT,103f714f-6218-44cf-a424-2714b1b1e0e4
57914e00-4c97-459b-ad9a-5ecffa2268ce,PRIVATE,My description for a talk 1X5TYWX33I,talk,My talk title 76BHUV9,CHAT,63feb678-a473-4283-ac93-74d75bff9c6d
57914e00-4c97-459b-ad9a-5ecffa2268ce,PRIVATE,My description for a talk K4VRNQUZOD,talk,My talk title ZVD6PK8,CHAT,b30f877d-f44a-4842-8398-455250a4a8ad
94c7d8dd-4db5-4547-8cf1-63f733b1ae4a,PRIVATE,My description for a talk I7MKM8GYWL,talk,My talk title FO712EL,CHAT,959b272a-f3a0-4456-889d-c1f74a703b0c
94c7d8dd-4db5-4547-8cf1-63f733b1ae4a,PRIVATE,My description for a talk K6VAXRVC54,talk,My talk title FSK3FSF,CHAT,184c1596-9c67-47a1-b913-c822164ba8fa
2190283c-a879-4da9-ac30-4b3d1530745e,PRIVATE,My description for a talk P4FPX2EO3B,talk,My talk title N7DMPPA,CHAT,626ce4dd-0ad8-4745-a3cb-4ea3ea186cb4
2190283c-a879-4da9-ac30-4b3d1530745e,PRIVATE,My description for a talk 8SLZ9BT8P0,talk,My talk title U7TFU8S,CHAT,d78f1f69-125a-4dd4-9cba-fd7a0227c8c6
9792f75e-d7b3-4be1-a9c4-10dc34ffa841,PRIVATE,My description for a talk 3TDAB2OG0A,talk,My talk title FVGN08J,CHAT,5d6c1c4c-8730-4b5c-b56e-20e94909b790
9792f75e-d7b3-4be1-a9c4-10dc34ffa841,PRIVATE,My description for a talk V7P6REDBJ4,talk,My talk title EJ4583L,CHAT,2d1af688-8d6b-4b2c-bcac-9469224d1280
328d5959-3c3e-46d7-bccc-1a6fea2e9b09,PRIVATE,My description for a talk 6Z95CU61OU,talk,My talk title AEULWH6,CHAT,ff4ba330-ccd1-4cbc-b817-a20ad7e2f251
328d5959-3c3e-46d7-bccc-1a6fea2e9b09,PRIVATE,My description for a talk S1ZHPKD57S,talk,My talk title 9MK9SG5,CHAT,84789b0c-8ac3-4440-9fc3-a2df66fdc99d
83d0a442-b57a-4607-a0f6-e86da6b6fdbe,PRIVATE,My description for a talk 9ZTSZC777X,talk,My talk title M5Y9PL8,CHAT,582153a0-02e6-450a-bb45-f1a84f6a9584
83d0a442-b57a-4607-a0f6-e86da6b6fdbe,PRIVATE,My description for a talk 4WK7QF8QS5,talk,My talk title 8WUTR78,CHAT,f77b3053-4690-4218-b992-b6d5f25cdb63
15589be9-f70c-44cb-a6ae-22a151c6918d,PRIVATE,My description for a talk DOUCPGJMNB,talk,My talk title 1ECX60K,CHAT,09f049ec-aedb-48cc-94f6-fd21cee34b02
15589be9-f70c-44cb-a6ae-22a151c6918d,PRIVATE,My description for a talk QDIAGKRSOX,talk,My talk title NVE7UEH,CHAT,36bc861e-1a93-4785-99cd-a442273d4920
331f39a3-a055-4c62-8c41-7a4f1d88dc1c,PRIVATE,My description for a talk OW5KHV92E5,talk,My talk title AGL0MI2,CHAT,45a4284e-7a53-4e98-be10-0463b48e6489
331f39a3-a055-4c62-8c41-7a4f1d88dc1c,PRIVATE,My description for a talk VH0CK25MOU,talk,My talk title TPZ77JO,CHAT,17c37be1-d029-4786-965f-76933db3d8ba
468c909a-5b96-42a5-b340-52bee6e26292,PRIVATE,My description for a talk WD3LO4X1GH,talk,My talk title ZZFAS7H,CHAT,932c1000-d072-40f6-937a-74a062de56e2
468c909a-5b96-42a5-b340-52bee6e26292,PRIVATE,My description for a talk BWV8XVORKH,talk,My talk title HWD74ER,CHAT,a714b12d-dfe8-4725-a384-a8a2d1c35096
26bdd402-1c9b-4540-b2c3-fc52e9e75871,PRIVATE,My description for a talk N0444YY4XO,talk,My talk title Q5H1QQA,CHAT,1db20fcc-1a41-4474-9931-25de95887f1e
26bdd402-1c9b-4540-b2c3-fc52e9e75871,PRIVATE,My description for a talk YCTZV293PM,talk,My talk title HN5RJJB,CHAT,dc3ee1ab-8ff1-4ecb-bf69-fd995d04d863
b4aff3d7-8b9b-4803-aae6-a3cee40da256,PRIVATE,My description for a talk M55G7Q7EIN,talk,My talk title LTBGGF8,CHAT,d2c93023-d739-4096-952b-0b7b42e7d2d0
b4aff3d7-8b9b-4803-aae6-a3cee40da256,PRIVATE,My description for a talk TMUREIM32F,talk,My talk title QQP1N41,CHAT,da0f95a3-e4d4-4036-8749-a12ac14f88f5
e94a940c-8af7-4268-a03d-8b844bfd7af5,PRIVATE,My description for a talk 04O7XEQOJ4,talk,My talk title HYB8II5,CHAT,b29e9737-78f6-493b-bc3b-22ee74d5f7c9
e94a940c-8af7-4268-a03d-8b844bfd7af5,PRIVATE,My description for a talk SHBO7LKOBO,talk,My talk title GQGO78L,CHAT,af633989-93e2-4c3f-a410-7cbab11bebdb
2a519690-a793-40f4-8c6d-f237d7d783a1,PRIVATE,My description for a talk PE38V0F5ON,talk,My talk title N30ANPL,CHAT,72cff4b0-9a06-48bf-9d7c-8dd9e2e29616
2a519690-a793-40f4-8c6d-f237d7d783a1,PRIVATE,My description for a talk TVBIVXTCD6,talk,My talk title UD35B9G,CHAT,fea72acc-8b82-4d09-828b-cf3c8ccfbfcb
a31292a0-0fb8-485d-92f7-e47db1be2784,PRIVATE,My description for a talk 1CQ3EOVG00,talk,My talk title 5IKT73W,CHAT,ecd77f77-c1e4-4478-9d37-cb4100001e52
a31292a0-0fb8-485d-92f7-e47db1be2784,PRIVATE,My description for a talk FGZQBNFXXB,talk,My talk title D4V10V9,CHAT,7d12b920-258c-44c2-af74-faea46c201b4
10935663-4085-45e3-875d-e43731984c12,PRIVATE,My description for a talk 0LR53965XN,talk,My talk title HD2IKN6,CHAT,dde8671e-c604-41aa-b5d7-9dd75ca3248c
10935663-4085-45e3-875d-e43731984c12,PRIVATE,My description for a talk SOPLY7WMDW,talk,My talk title 7T2HGBA,CHAT,d380db8a-0897-4f6c-858c-5545b1b5d493
c39b8789-c4d7-4c8d-aa39-f08fd8c70a41,PRIVATE,My description for a talk Z1SDPWDZAK,talk,My talk title FT5EHMY,CHAT,3097d2cc-81bc-4771-9fd3-37942de4bcba
c39b8789-c4d7-4c8d-aa39-f08fd8c70a41,PRIVATE,My description for a talk JL8WLBJ5LS,talk,My talk title 4EPXM93,CHAT,376e9171-8f74-414a-8207-6888391386fe
cbe09efb-9de6-4b9b-811e-b9ddebd4b23a,PRIVATE,My description for a talk 949M7JLYXP,talk,My talk title 82F5DIW,CHAT,7cef17d2-032d-4f07-b985-beda8a26807c
cbe09efb-9de6-4b9b-811e-b9ddebd4b23a,PRIVATE,My description for a talk YNPW28D7BC,talk,My talk title WDHTVJ7,CHAT,53d348b6-2860-4642-98c8-c50d1459db97
fb2624e2-d977-4364-97d9-cfe6f541996e,PRIVATE,My description for a talk LN941BAY19,talk,My talk title M109IFI,CHAT,d87b813c-261e-4ccd-a321-5f8eff23cce0
fb2624e2-d977-4364-97d9-cfe6f541996e,PRIVATE,My description for a talk N3SH152XXF,talk,My talk title ZO25QFV,CHAT,584ff000-2094-463b-ad4d-5bcb37f2a07d
e3881e4c-bbcc-4494-bcc7-4f9e93971863,PRIVATE,My description for a talk YSR4SRGW46,talk,My talk title 0CVKBYF,CHAT,f51a0450-72f1-4a44-877b-7f14afdce187
